mindate,maxdate,name,datacoverage,id
2014-10-01,2021-04-19,"Rindge, NH 03461",0.7823,ZIP:03461
2009-07-09,2021-04-20,"West Chesterfield, NH 03466",1.0,ZIP:03466
1885-04-01,2021-04-20,"Littleton, NH 03561",1.0,ZIP:03561
1886-06-01,2021-04-20,"Berlin, NH 03570",1.0,ZIP:03570
1902-11-01,2021-04-15,"Colebrook, NH 03576",1.0,ZIP:03576
1927-01-01,2021-04-20,"Errol, NH 03579",1.0,ZIP:03579
1927-04-01,2021-04-20,"Gorham, NH 03581",1.0,ZIP:03581
1903-09-01,2021-04-20,"Jefferson, NH 03583",1.0,ZIP:03583
1892-10-16,2021-04-20,"Lancaster, NH 03584",1.0,ZIP:03584
1886-08-01,2021-04-19,"Milan, NH 03588",1.0,ZIP:03588
1918-01-01,2021-04-20,"Pittsburg, NH 03592",1.0,ZIP:03592
1930-11-23,2021-04-20,"Randolph, NH 03593",1.0,ZIP:03593
1927-01-01,2021-04-19,"Whitefield, NH 03598",1.0,ZIP:03598
1905-08-05,2021-04-20,"Charlestown, NH 03603",1.0,ZIP:03603
1893-01-01,2021-04-20,"Cornish, NH 03745",1.0,ZIP:03745
2020-03-13,2021-04-20,"Etna, NH 03750",1.0,ZIP:03750
1884-11-01,2021-04-17,"Hanover, NH 03755",1.0,ZIP:03755
1928-11-01,2021-04-19,"Newport, NH 03773",1.0,ZIP:03773
1941-07-08,2021-04-19,"Sunapee, NH 03782",1.0,ZIP:03782
1931-01-01,2021-04-19,"West Lebanon, NH 03784",1.0,ZIP:03784
1954-05-19,2021-04-20,"Portsmouth, NH 03801",1.0,ZIP:03801
1970-01-01,2021-04-20,"Conway, NH 03818",1.0,ZIP:03818
2009-07-08,2021-04-20,"Dover, NH 03820",0.7584,ZIP:03820
2001-12-17,2021-04-19,"Madbury, NH 03823",0.9918,ZIP:03823
1895-06-01,2021-04-19,"Durham, NH 03824",1.0,ZIP:03824
2016-12-26,2021-04-20,"Barrington, NH 03825",0.9011,ZIP:03825
1973-08-01,2021-04-20,"Greenland, NH 03840",1.0,ZIP:03840
2010-10-10,2021-04-17,"Hampstead, NH 03841",0.4785,ZIP:03841
2009-07-04,2021-04-17,"Intervale, NH 03845",0.7798,ZIP:03845
2009-12-08,2021-04-20,"Jackson, NH 03846",1.0,ZIP:03846
2013-08-09,2021-04-18,"Kingston, NH 03848",0.6374,ZIP:03848
1941-07-06,2021-04-20,"North Conway, NH 03860",1.0,ZIP:03860
1989-10-01,2021-04-19,"Rochester, NH 03867",1.0,ZIP:03867
2016-03-29,2021-04-19,"Rollinsford, NH 03869",1.0,ZIP:03869
2009-07-05,2021-04-20,"Sanbornville, NH 03872",1.0,ZIP:03872
2006-12-01,2021-04-20,"Sandown, NH 03873",1.0,ZIP:03873
2009-07-16,2021-04-17,"Seabrook, NH 03874",0.9593,ZIP:03874
2009-08-11,2021-04-20,"Strafford, NH 03884",1.0,ZIP:03884
2009-07-13,2021-04-20,"Stratham, NH 03885",0.9417,ZIP:03885
1954-04-01,2021-04-20,"Tamworth, NH 03886",0.9997,ZIP:03886
2018-07-25,2021-04-17,"West Ossipee, NH 03890",0.3523,ZIP:03890
1931-06-01,2021-04-20,"Wolfeboro, NH 03894",1.0,ZIP:03894
2016-08-22,2021-04-20,"Berwick, ME 03901",0.9439,ZIP:03901
2001-11-01,2021-04-16,"Cape Neddick, ME 03902",1.0,ZIP:03902
2009-07-22,2021-04-20,"Kittery Point, ME 03905",0.4855,ZIP:03905
2009-09-27,2021-04-17,"South Berwick, ME 03908",0.253,ZIP:03908
1925-10-01,2021-04-20,"Biddeford, ME 04005",1.0,ZIP:04005
1953-11-01,2021-04-20,"Bridgton, ME 04009",1.0,ZIP:04009
2001-08-01,2021-04-20,"Sebago, ME 04029",1.0,ZIP:04029
2009-08-01,2021-04-20,"Freeport, ME 04032",1.0,ZIP:04032
1948-06-01,2021-04-19,"Fryeburg, ME 04037",1.0,ZIP:04037
1995-10-01,2021-04-20,"Gray, ME 04039",1.0,ZIP:04039
1994-09-01,2021-04-20,"Hollis Center, ME 04042",0.997,ZIP:04042
2009-07-30,2021-04-20,"Kennebunk, ME 04043",0.8262,ZIP:04043
2010-02-22,2021-04-20,"Parsonsfield, ME 04047",0.9092,ZIP:04047
2016-12-30,2021-04-20,"Limington, ME 04049",0.9949,ZIP:04049
2009-12-11,2021-04-20,"North Waterboro, ME 04061",1.0,ZIP:04061
2009-08-09,2021-04-19,"Windham, ME 04062",0.9925,ZIP:04062
2011-09-19,2021-04-19,"Pownal, ME 04069",0.8995,ZIP:04069
1885-08-01,2021-04-18,"Standish, ME 04084",1.0,ZIP:04084
2014-11-26,2021-04-20,"Topsham, ME 04086",1.0,ZIP:04086
1991-02-01,2021-04-04,"Waterboro, ME 04087",0.9644,ZIP:04087
2002-06-22,2021-04-20,"Wells, ME 04090",1.0,ZIP:04090
2009-07-31,2021-04-18,"Yarmouth, ME 04096",1.0,ZIP:04096
1940-12-01,2021-04-20,"Portland, ME 04102",1.0,ZIP:04102
2009-07-22,2021-04-20,"Portland, ME 04103",1.0,ZIP:04103
2014-05-27,2021-04-20,"South Portland, ME 04106",0.9692,ZIP:04106
1945-03-01,2021-04-20,"Auburn, ME 04210",1.0,ZIP:04210
1926-04-01,2021-04-20,"Andover, ME 04216",1.0,ZIP:04216
1943-05-01,2021-04-20,"Bethel, ME 04217",1.0,ZIP:04217
2009-08-05,2021-04-20,"Buckfield, ME 04220",0.91,ZIP:04220
1998-05-01,2021-04-20,"Canton, ME 04221",0.9978,ZIP:04221
1993-09-01,2021-04-20,"Durham, ME 04222",0.9911,ZIP:04222
2019-08-26,2021-04-20,"Lisbon, ME 04250",0.9719,ZIP:04250
2015-07-25,2021-04-17,"Lisbon Falls, ME 04252",0.9565,ZIP:04252
2002-08-01,2021-04-20,"Livermore Falls, ME 04254",1.0,ZIP:04254
1963-04-21,2021-04-20,"New Gloucester, ME 04260",1.0,ZIP:04260
2009-12-27,2021-04-20,"North Monmouth, ME 04265",0.9143,ZIP:04265
2010-03-05,2021-04-20,"Oxford, ME 04270",1.0,ZIP:04270
1997-07-01,2021-04-20,"Poland, ME 04274",0.9992,ZIP:04274
1899-01-01,2021-04-19,"Rumford, ME 04276",1.0,ZIP:04276
2002-01-01,2021-04-20,"Turner, ME 04282",0.9987,ZIP:04282
2009-07-28,2021-04-19,"Sumner, ME 04292",1.0,ZIP:04292
1892-03-01,2021-04-20,"Augusta, ME 04330",1.0,ZIP:04330
2009-08-10,2021-04-20,"Dresden, ME 04342",0.8743,ZIP:04342
2016-02-19,2021-04-20,"Readfield, ME 04355",1.0,ZIP:04355
2016-12-12,2021-04-20,"Windsor, ME 04363",0.9837,ZIP:04363
1931-08-01,2021-04-20,"Winthrop, ME 04364",0.9944,ZIP:04364
1925-10-03,2021-04-20,"Bangor, ME 04401",1.0,ZIP:04401
1978-05-01,2021-04-20,"Abbot, ME 04406",0.8278,ZIP:04406
2013-05-01,2021-04-20,"Bucksport, ME 04416",0.5965,ZIP:04416
1929-01-01,2021-04-20,"Dover Foxcroft, ME 04426",1.0,ZIP:04426
2010-07-26,2021-04-20,"Holden, ME 04429",0.9982,ZIP:04429
1930-09-01,2021-04-19,"Greenville Junction, ME 04442",1.0,ZIP:04442
2020-05-28,2021-04-20,"Hudson, ME 04449",0.997,ZIP:04449
1926-09-01,2021-04-20,"Lincoln, ME 04457",1.0,ZIP:04457
2018-07-26,2021-04-20,"Milford, ME 04461",0.89,ZIP:04461
1902-11-02,2021-04-20,"Millinocket, ME 04462",1.0,ZIP:04462
1921-01-01,2021-04-19,"Old Town, ME 04468",1.0,ZIP:04468
2000-11-17,2021-04-20,"Orono, ME 04473",1.0,ZIP:04473
1929-02-01,2021-04-19,"Rockwood, ME 04478",1.0,ZIP:04478
1947-05-01,2021-04-20,"Sangerville, ME 04479",1.0,ZIP:04479
2004-12-01,2021-04-20,"Topsfield, ME 04490",1.0,ZIP:04490
2009-12-10,2021-04-20,"Winterport, ME 04496",0.9638,ZIP:04496
1992-12-01,2021-04-20,"Bath, ME 04530",1.0,ZIP:04530
1965-06-01,2021-04-20,"Newcastle, ME 04553",1.0,ZIP:04553
2018-04-09,2021-04-20,"New Harbor, ME 04554",0.5406,ZIP:04554
2016-01-20,2021-04-20,"Trevett, ME 04571",0.5182,ZIP:04571
2012-04-04,2021-04-20,"Waldoboro, ME 04572",0.8454,ZIP:04572
1996-07-01,2021-04-19,"Wiscasset, ME 04578",1.0,ZIP:04578
1910-03-23,2021-04-20,"Ellsworth, ME 04605",1.0,ZIP:04605
1893-01-01,2021-04-20,"Bar Harbor, ME 04609",1.0,ZIP:04609
2009-12-10,2021-04-19,"Brooklin, ME 04616",0.3247,ZIP:04616
2010-05-11,2021-04-13,"Deer Isle, ME 04627",0.0641,ZIP:04627
1953-04-01,2021-04-20,"Eastport, ME 04631",1.0,ZIP:04631
2010-05-13,2021-04-20,"Lubec, ME 04652",1.0,ZIP:04652
2010-01-02,2021-04-19,"Meddybemps, ME 04657",0.8381,ZIP:04657
2013-03-25,2021-04-17,"Sullivan, ME 04664",1.0,ZIP:04664
2010-05-15,2021-04-20,"Pembroke, ME 04666",1.0,ZIP:04666
2018-11-07,2021-04-20,"Perry, ME 04667",0.4241,ZIP:04667
1994-11-01,2021-04-19,"Robbinston, ME 04671",1.0,ZIP:04671
1948-06-01,2021-04-17,"Southwest Harbor, ME 04679",1.0,ZIP:04679
2009-07-21,2021-04-20,"Surry, ME 04684",1.0,ZIP:04684
1917-07-01,2021-04-20,"Baileyville, ME 04694",1.0,ZIP:04694
1893-01-01,2021-04-19,"Houlton, ME 04730",1.0,ZIP:04730
1939-01-16,2021-04-20,"Caribou, ME 04736",1.0,ZIP:04736
1894-01-01,2021-04-20,"Fort Kent, ME 04743",1.0,ZIP:04743
1996-07-01,2021-04-19,"Frenchville, ME 04745",0.9988,ZIP:04745
2002-09-21,2021-04-19,"Limestone, ME 04750",0.996,ZIP:04750
2013-11-24,2021-04-20,"New Sweden, ME 04762",0.9405,ZIP:04762
1893-02-01,2021-04-19,"Presque Isle, ME 04769",1.0,ZIP:04769
2019-09-01,2021-04-20,"Stockholm, ME 04783",0.5,ZIP:04783
1902-04-01,2021-04-20,"Van Buren, ME 04785",1.0,ZIP:04785
1937-10-10,2021-04-20,"Rockland, ME 04841",1.0,ZIP:04841
1926-10-01,2021-04-20,"Rockport, ME 04856",0.9797,ZIP:04856
2010-12-01,2021-04-20,"Union, ME 04862",0.9872,ZIP:04862
1886-02-01,2021-04-20,"Waterville, ME 04901",0.9949,ZIP:04901
1948-06-01,2021-04-17,"Belfast, ME 04915",1.0,ZIP:04915
1947-05-01,2021-04-20,"Corinna, ME 04928",0.9735,ZIP:04928
1893-01-01,2021-04-20,"Farmington, ME 04938",1.0,ZIP:04938
2011-12-17,2021-04-20,"Freedom, ME 04941",1.0,ZIP:04941
1978-05-01,2021-04-20,"Harmony, ME 04942",1.0,ZIP:04942
1897-01-01,2021-04-20,"Jackman, ME 04945",0.968,ZIP:04945
1928-09-01,2021-04-18,"Kingfield, ME 04947",1.0,ZIP:04947
2009-09-11,2021-04-20,"Morrill, ME 04952",0.9528,ZIP:04952
1993-02-01,2021-04-20,"New Sharon, ME 04955",1.0,ZIP:04955
2009-08-20,2021-04-20,"New Portland, ME 04961",1.0,ZIP:04961
2009-11-30,2021-04-20,"Palmyra, ME 04965",0.6825,ZIP:04965
1916-05-01,2021-04-20,"Phillips, ME 04966",1.0,ZIP:04966
1900-01-12,2021-04-20,"Rangeley, ME 04970",1.0,ZIP:04970
2009-12-06,2021-04-04,"Solon, ME 04979",0.8793,ZIP:04979
2017-10-21,2021-04-20,"Stockton Springs, ME 04981",1.0,ZIP:04981
2009-08-22,2021-04-20,"Temple, ME 04984",0.9535,ZIP:04984
1919-02-01,2021-04-16,"White River Junction, VT 05001",0.9928,ZIP:05001
2009-04-01,2021-04-20,"Bradford, VT 05033",1.0,ZIP:05033
2016-09-06,2021-04-20,"Brownsville, VT 05037",0.8815,ZIP:05037
1948-07-04,2021-04-20,"Corinth, VT 05039",0.995,ZIP:05039
1930-05-01,2021-04-20,"East Ryegate, VT 05042",0.8823,ZIP:05042
2018-12-13,2021-04-20,"Fairlee, VT 05045",1.0,ZIP:05045
1941-06-21,2021-04-20,"Groton, VT 05046",1.0,ZIP:05046
2010-05-01,2021-04-20,"Hartland, VT 05048",0.999,ZIP:05048
1952-11-01,2021-04-20,"Randolph, VT 05060",1.0,ZIP:05060
1892-10-01,2021-04-20,"South Royalton, VT 05068",0.9652,ZIP:05068
1950-06-01,2021-04-19,"Thetford Center, VT 05075",1.0,ZIP:05075
1925-02-01,2021-04-20,"Woodstock, VT 05091",0.8852,ZIP:05091
1919-03-01,2021-04-20,"Bellows Falls, VT 05101",0.9866,ZIP:05101
1940-11-01,2021-04-20,"Londonderry, VT 05148",0.9459,ZIP:05148
1948-06-01,2021-04-20,"Ludlow, VT 05149",1.0,ZIP:05149
1955-11-01,2021-04-20,"North Springfield, VT 05150",1.0,ZIP:05150
1996-07-01,2021-04-19,"Perkinsville, VT 05151",0.998,ZIP:05151
2016-08-13,2021-04-20,"Proctorsville, VT 05153",0.7704,ZIP:05153
1896-11-01,2021-04-19,"Bennington, VT 05201",1.0,ZIP:05201
1899-11-01,2021-04-17,"Manchester Center, VT 05255",1.0,ZIP:05255
2016-01-11,2021-04-19,"Shaftsbury, VT 05262",1.0,ZIP:05262
1887-04-01,2021-04-20,"Brattleboro, VT 05301",1.0,ZIP:05301
2016-10-01,2021-04-20,"East Dover, VT 05341",0.8261,ZIP:05341
1926-10-01,2021-04-20,"Putney, VT 05346",0.9063,ZIP:05346
1930-04-01,2021-04-19,"Readsboro, VT 05350",1.0,ZIP:05350
1939-04-01,2021-04-20,"West Halifax, VT 05358",1.0,ZIP:05358
1930-05-01,2021-04-16,"Wilmington, VT 05363",1.0,ZIP:05363
1943-06-01,2021-04-20,"South Burlington, VT 05403",1.0,ZIP:05403
2009-04-18,2021-04-19,"Alburgh, VT 05440",0.8235,ZIP:05440
1966-06-01,2021-04-20,"Bristol, VT 05443",0.9698,ZIP:05443
2009-04-01,2021-04-18,"Charlotte, VT 05445",0.661,ZIP:05445
2014-10-16,2021-04-17,"Colchester, VT 05446",0.0634,ZIP:05446
1899-08-01,2021-04-20,"Enosburg Falls, VT 05450",1.0,ZIP:05450
1939-01-01,2021-04-20,"Essex Junction, VT 05452",1.0,ZIP:05452
2011-08-04,2021-04-20,"Fairfax, VT 05454",1.0,ZIP:05454
2009-08-12,2021-04-11,"Hinesburg, VT 05461",0.3333,ZIP:05461
1955-11-01,2021-04-20,"Huntington, VT 05462",1.0,ZIP:05462
1999-05-01,2021-04-20,"Jeffersonville, VT 05464",1.0,ZIP:05464
2000-04-01,2021-04-20,"New Haven, VT 05472",0.9283,ZIP:05472
2009-09-03,2021-04-20,"Richmond, VT 05477",0.9488,ZIP:05477
2005-01-21,2021-04-20,"Swanton, VT 05488",1.0,ZIP:05488
2009-03-25,2021-04-20,"Underhill, VT 05489",1.0,ZIP:05489
2009-04-02,2021-04-20,"Vergennes, VT 05491",1.0,ZIP:05491
2013-09-03,2021-04-19,"Williston, VT 05495",1.0,ZIP:05495
1939-03-14,2021-04-20,"Montpelier, VT 05602",1.0,ZIP:05602
1937-01-01,2021-04-19,"Barre, VT 05641",1.0,ZIP:05641
1936-12-15,2021-04-20,"Cabot, VT 05647",1.0,ZIP:05647
2009-05-28,2021-04-17,"East Calais, VT 05650",0.6187,ZIP:05650
2012-07-27,2021-04-20,"Johnson, VT 05656",0.9928,ZIP:05656
1902-11-01,2021-04-20,"Morrisville, VT 05661",1.0,ZIP:05661
1887-03-01,2021-04-20,"Northfield, VT 05663",1.0,ZIP:05663
1999-10-01,2021-04-20,"Plainfield, VT 05667",0.9769,ZIP:05667
1954-11-11,2021-04-20,"Stowe, VT 05672",1.0,ZIP:05672
1955-11-01,2021-04-20,"Waitsfield, VT 05673",1.0,ZIP:05673
2011-07-07,2021-04-17,"Warren, VT 05674",0.3613,ZIP:05674
1941-06-04,2021-04-20,"Waterbury, VT 05676",1.0,ZIP:05676
2016-08-20,2021-04-19,"Woodbury, VT 05681",0.9448,ZIP:05681
2000-04-01,2021-04-20,"Worcester, VT 05682",0.9809,ZIP:05682
1948-06-01,2021-04-20,"Rutland, VT 05701",1.0,ZIP:05701
2016-09-27,2021-04-19,"Hancock, VT 05748",0.9022,ZIP:05748
1886-05-01,2021-04-20,"Middlebury, VT 05753",1.0,ZIP:05753
2016-09-15,2021-04-20,"Middletown Springs, VT 05757",0.9417,ZIP:05757
2009-04-21,2021-04-20,"Orwell, VT 05760",0.4613,ZIP:05760
1947-10-01,2021-04-17,"Pittsford, VT 05763",1.0,ZIP:05763
2018-06-02,2021-04-16,"Poultney, VT 05764",0.6048,ZIP:05764
1948-06-01,2021-04-20,"Rochester, VT 05767",1.0,ZIP:05767
2020-04-17,2021-04-20,"Wallingford, VT 05773",1.0,ZIP:05773
2010-10-13,2021-04-20,"West Rutland, VT 05777",1.0,ZIP:05777
1894-03-01,2021-04-20,"Saint Johnsbury, VT 05819",1.0,ZIP:05819
2009-03-30,2021-04-20,"Barton, VT 05822",0.7575,ZIP:05822
1935-07-23,2021-04-19,"Craftsbury, VT 05826",0.9454,ZIP:05826
1956-01-01,2021-04-20,"Danville, VT 05828",1.0,ZIP:05828
1941-05-01,2021-04-19,"East Haven, VT 05837",0.8689,ZIP:05837
2009-05-27,2021-04-20,"Greensboro, VT 05841",0.9561,ZIP:05841
1990-08-01,2021-04-20,"Island Pond, VT 05846",0.9917,ZIP:05846
2010-01-29,2021-04-20,"Lyndonville, VT 05851",0.9924,ZIP:05851
1944-10-18,2021-04-20,"Newport, VT 05855",1.0,ZIP:05855
1931-02-01,2021-04-17,"North Concord, VT 05858",0.8922,ZIP:05858
1945-07-01,2021-04-20,"Sutton, VT 05867",1.0,ZIP:05867
1904-09-01,2021-04-20,"Westfield, VT 05874",1.0,ZIP:05874
1938-03-01,2021-04-20,"Canaan, VT 05903",1.0,ZIP:05903
2002-03-17,2021-04-19,"Gilman, VT 05904",0.9311,ZIP:05904
1930-11-07,2021-04-20,"Guildhall, VT 05905",1.0,ZIP:05905
1930-05-01,2021-04-20,"Lunenburg, VT 05906",1.0,ZIP:05906
1948-06-01,2021-04-20,"Bristol, CT 06010",1.0,ZIP:06010
2015-02-09,2021-04-20,"Canton, CT 06019",0.9838,ZIP:06019
2018-11-01,2021-04-20,"East Canaan, CT 06024",0.9568,ZIP:06024
2016-04-14,2021-04-20,"Ellington, CT 06029",0.9583,ZIP:06029
2016-07-27,2021-04-08,"Farmington, CT 06032",1.0,ZIP:06032
2013-06-17,2021-04-20,"Berlin, CT 06037",1.0,ZIP:06037
1948-06-01,2021-04-20,"Manchester, CT 06040",1.0,ZIP:06040
2017-05-08,2021-04-18,"Manchester, CT 06042",0.8051,ZIP:06042
1893-01-01,2021-04-20,"New Hartford, CT 06057",1.0,ZIP:06057
1884-11-01,2021-04-20,"Norfolk, CT 06058",1.0,ZIP:06058
2010-06-20,2021-04-20,"North Granby, CT 06060",1.0,ZIP:06060
2019-04-01,2021-04-20,"Plainville, CT 06062",1.0,ZIP:06062
1948-06-01,2021-04-20,"Barkhamsted, CT 06063",1.0,ZIP:06063
1948-06-01,2021-04-14,"Vernon Rockville, CT 06066",0.9284,ZIP:06066
2018-03-30,2021-04-20,"Rocky Hill, CT 06067",0.9884,ZIP:06067
1933-12-01,2021-04-16,"Salisbury, CT 06068",1.0,ZIP:06068
1992-05-01,2021-04-20,"Somers, CT 06071",1.0,ZIP:06071
1948-06-01,2021-04-20,"Stafford Springs, CT 06076",1.0,ZIP:06076
2018-03-20,2021-04-20,"Suffield, CT 06078",0.9757,ZIP:06078
1948-06-01,2021-04-20,"Enfield, CT 06082",1.0,ZIP:06082
2020-04-13,2021-04-20,"Tolland, CT 06084",0.9491,ZIP:06084
2019-03-30,2021-04-20,"West Suffield, CT 06093",0.9947,ZIP:06093
2018-07-01,2021-04-20,"Windsor, CT 06095",1.0,ZIP:06095
1947-04-01,2021-04-20,"Windsor Locks, CT 06096",1.0,ZIP:06096
2009-07-03,2021-04-20,"Winsted, CT 06098",1.0,ZIP:06098
2017-09-01,2021-04-20,"Hartford, CT 06106",0.2651,ZIP:06106
2009-06-24,2021-04-19,"West Hartford, CT 06107",1.0,ZIP:06107
2009-07-27,2021-04-20,"Wethersfield, CT 06109",0.9585,ZIP:06109
1937-01-01,2021-04-20,"Newington, CT 06111",1.0,ZIP:06111
1930-02-18,2021-04-19,"Hartford, CT 06114",0.9983,ZIP:06114
1948-06-01,2021-04-20,"West Hartford, CT 06117",1.0,ZIP:06117
1936-03-24,2021-04-20,"East Hartford, CT 06118",0.9829,ZIP:06118
2018-10-12,2021-04-19,"Amston, CT 06231",0.3455,ZIP:06231
1950-05-01,2021-04-16,"Brooklyn, CT 06234",1.0,ZIP:06234
1949-09-01,2021-04-17,"Coventry, CT 06238",1.0,ZIP:06238
2009-08-24,2021-04-20,"Danielson, CT 06239",0.9472,ZIP:06239
2013-06-12,2021-04-18,"Dayville, CT 06241",1.0,ZIP:06241
1964-05-01,2021-04-17,"Eastford, CT 06242",1.0,ZIP:06242
2006-08-01,2021-04-17,"Hampton, CT 06247",1.0,ZIP:06247
2016-04-14,2021-04-20,"Hebron, CT 06248",0.9733,ZIP:06248
2006-06-01,2021-04-20,"Mansfield Center, CT 06250",0.9877,ZIP:06250
1965-12-01,2021-04-20,"North Grosvenordale, CT 06255",1.0,ZIP:06255
1952-05-01,2021-04-19,"North Windham, CT 06256",1.0,ZIP:06256
1934-09-01,2021-04-16,"Putnam, CT 06260",1.0,ZIP:06260
1888-06-01,2021-04-20,"Storrs Mansfield, CT 06268",1.0,ZIP:06268
2018-04-17,2021-04-20,"Willington, CT 06279",0.9973,ZIP:06279
2016-03-23,2021-04-20,"Windham, CT 06280",1.0,ZIP:06280
1942-01-01,2021-04-20,"New London, CT 06320",1.0,ZIP:06320
2017-11-01,2021-04-20,"East Lyme, CT 06333",1.0,ZIP:06333
1948-06-02,2021-04-19,"Groton, CT 06340",1.0,ZIP:06340
1948-06-01,2021-04-20,"Jewett City, CT 06351",1.0,ZIP:06351
2014-12-10,2021-04-19,"Moosup, CT 06354",0.9983,ZIP:06354
2016-05-01,2021-04-20,"Mystic, CT 06355",1.0,ZIP:06355
2018-05-07,2021-04-20,"Niantic, CT 06357",0.9519,ZIP:06357
1951-10-01,2021-04-20,"Norwich, CT 06360",1.0,ZIP:06360
1948-06-01,2021-04-20,"Preston, CT 06365",0.9051,ZIP:06365
2009-12-29,2021-04-20,"Oakdale, CT 06370",1.0,ZIP:06370
2018-04-14,2021-04-20,"Old Lyme, CT 06371",1.0,ZIP:06371
2016-03-27,2021-04-20,"Stonington, CT 06378",1.0,ZIP:06378
2018-04-22,2021-04-20,"Pawcatuck, CT 06379",0.9479,ZIP:06379
1952-12-11,2021-04-05,"Uncasville, CT 06382",0.9977,ZIP:06382
1893-01-01,2021-04-20,"Waterford, CT 06385",1.0,ZIP:06385
2017-08-29,2021-04-20,"Fishers Island, NY 06390",1.0,ZIP:06390
1948-06-01,2021-04-16,"Ansonia, CT 06401",1.0,ZIP:06401
1997-03-10,2021-04-16,"Branford, CT 06405",0.9504,ZIP:06405
2020-07-04,2021-04-20,"Chester, CT 06412",0.6907,ZIP:06412
2018-03-30,2021-04-20,"Killingworth, CT 06419",1.0,ZIP:06419
2018-04-16,2021-04-20,"Durham, CT 06422",0.7829,ZIP:06422
2018-04-02,2021-04-20,"Essex, CT 06426",0.9587,ZIP:06426
1941-04-01,2021-04-20,"Guilford, CT 06437",1.0,ZIP:06437
2018-04-12,2021-04-20,"Higganum, CT 06441",1.0,ZIP:06441
2018-03-28,2021-04-20,"Ivoryton, CT 06442",0.1242,ZIP:06442
2009-07-15,2021-04-20,"Madison, CT 06443",1.0,ZIP:06443
1999-08-03,2021-04-20,"Meriden, CT 06451",1.0,ZIP:06451
2018-08-19,2021-04-17,"Middlefield, CT 06455",1.0,ZIP:06455
1941-04-01,2021-04-16,"Milford, CT 06460",1.0,ZIP:06460
1998-12-17,2021-04-20,"Monroe, CT 06468",0.8929,ZIP:06468
2016-03-17,2021-04-20,"Newtown, CT 06470",0.9731,ZIP:06470
2020-03-28,2021-04-20,"Northford, CT 06472",0.9846,ZIP:06472
2016-10-03,2021-04-17,"Sandy Hook, CT 06482",0.8755,ZIP:06482
1884-11-01,2021-04-19,"Shelton, CT 06484",1.0,ZIP:06484
2008-08-01,2021-04-20,"Southington, CT 06489",1.0,ZIP:06489
1999-08-04,2021-04-20,"Wallingford, CT 06492",1.0,ZIP:06492
1948-01-01,2021-04-19,"East Haven, CT 06512",1.0,ZIP:06512
2009-07-05,2021-04-19,"Hamden, CT 06514",1.0,ZIP:06514
2017-04-23,2021-04-19,"West Haven, CT 06516",1.0,ZIP:06516
1922-09-17,2021-04-20,"Bridgeport, CT 06606",1.0,ZIP:06606
2017-05-29,2021-04-20,"Trumbull, CT 06611",0.9953,ZIP:06611
2009-07-13,2021-04-20,"Stratford, CT 06614",1.0,ZIP:06614
1942-12-08,2021-04-20,"Stratford, CT 06615",1.0,ZIP:06615
2020-03-26,2021-04-20,"Waterbury, CT 06708",0.8593,ZIP:06708
1948-06-01,2021-04-20,"Prospect, CT 06712",1.0,ZIP:06712
1946-12-01,2021-04-20,"Cornwall Bridge, CT 06754",1.0,ZIP:06754
2019-05-01,2021-04-19,"Goshen, CT 06756",1.0,ZIP:06756
2012-04-13,2021-04-17,"Litchfield, CT 06759",0.4544,ZIP:06759
2017-07-16,2021-04-20,"Naugatuck, CT 06770",0.9585,ZIP:06770
1948-06-01,2021-04-20,"New Milford, CT 06776",1.0,ZIP:06776
1948-06-01,2021-04-19,"Thomaston, CT 06787",1.0,ZIP:06787
1915-07-01,2021-04-20,"Torrington, CT 06790",1.0,ZIP:06790
2013-04-13,2021-04-20,"Watertown, CT 06795",0.9097,ZIP:06795
1966-05-01,2021-04-20,"Woodbury, CT 06798",1.0,ZIP:06798
2016-05-18,2021-04-20,"Bethel, CT 06801",0.9888,ZIP:06801
2009-06-21,2021-04-20,"Brookfield, CT 06804",0.9882,ZIP:06804
1937-10-15,2021-04-19,"Danbury, CT 06810",1.0,ZIP:06810
1950-08-01,2021-04-20,"Darien, CT 06820",1.0,ZIP:06820
2018-09-30,2021-04-20,"Fairfield, CT 06824",1.0,ZIP:06824
2009-06-25,2021-04-20,"New Canaan, CT 06840",0.9079,ZIP:06840
1893-01-01,2021-04-17,"Norwalk, CT 06850",1.0,ZIP:06850
2019-11-12,2021-04-19,"Norwalk, CT 06855",1.0,ZIP:06855
2015-07-30,2021-04-17,"Old Greenwich, CT 06870",1.0,ZIP:06870
1948-06-01,2021-04-20,"Ridgefield, CT 06877",1.0,ZIP:06877
2011-10-19,2021-04-19,"Westport, CT 06880",1.0,ZIP:06880
2020-07-15,2021-04-19,"Southport, CT 06890",0.5831,ZIP:06890
2019-09-05,2021-04-19,"Redding, CT 06896",1.0,ZIP:06896
2019-05-13,2021-04-20,"Wilton, CT 06897",0.3864,ZIP:06897
1948-06-01,2021-04-20,"Stamford, CT 06903",1.0,ZIP:06903
1997-02-12,2021-04-20,"Avenel, NJ 07001",1.0,ZIP:07001
1999-06-01,2021-04-20,"Fairfield, NJ 07004",0.9977,ZIP:07004
1893-01-01,2021-04-20,"Boonton, NJ 07005",1.0,ZIP:07005
1969-01-01,2021-04-20,"Cranford, NJ 07016",1.0,ZIP:07016
1997-01-01,2021-04-20,"Harrison, NJ 07029",0.9997,ZIP:07029
